iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
MYS,Asia,Malaysia,2020-01-25,3,3,,,,,0.093,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-01-26,4,1,,,,,0.124,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-01-27,4,0,,,,,0.124,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-01-28,4,0,,,,,0.124,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-01-29,7,3,,,,,0.216,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-01-30,8,1,1.143,,,0,0.247,0.031,0.035,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-01-31,8,0,1.143,,,0,0.247,0,0.035,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,7.29
MYS,Asia,Malaysia,2020-02-01,8,0,0.714,,,0,0.247,0,0.022,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-02,8,0,0.571,,,0,0.247,0,0.018,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-03,8,0,0.571,,,0,0.247,0,0.018,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-04,10,2,0.857,,,0,0.309,0.062,0.026,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-05,12,2,0.714,,,0,0.371,0.062,0.022,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-06,12,0,0.571,,,0,0.371,0,0.018,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-07,12,0,0.571,,,0,0.371,0,0.018,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-08,16,4,1.143,,,0,0.494,0.124,0.035,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-09,16,0,1.143,,,0,0.494,0,0.035,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-10,18,2,1.429,,,0,0.556,0.062,0.044,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-11,18,0,1.143,,,0,0.556,0,0.035,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-12,18,0,0.857,,,0,0.556,0,0.026,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-13,19,1,1,,,0,0.587,0.031,0.031,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-14,19,0,1,,,0,0.587,0,0.031,,,0,,,,,,,,,,,653,0.02,,,,,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-15,22,3,0.857,,,0,0.68,0.093,0.026,,,0,,,,,,,,,,,,,,,,,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-16,22,0,0.857,,,0,0.68,0,0.026,,,0,,,,,,,,,,,656,0.02,,,,,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-17,22,0,0.571,,,0,0.68,0,0.018,,,0,,,,,,,,,,101,757,0.023,0.003,,,,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-18,22,0,0.571,,,0,0.68,0,0.018,,,0,,,,,,,,,,40,797,0.025,0.001,,,,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-19,22,0,0.571,,,0,0.68,0,0.018,,,0,,,,,,,,,,,,,,,,,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-20,22,0,0.429,,,0,0.68,0,0.013,,,0,,,,,,,,,,,880,0.027,,,,,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-21,22,0,0.429,,,0,0.68,0,0.013,,,0,,,,,,,,,,88,968,0.03,0.003,45,0.001,0.01,104.9,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-22,22,0,0,,,0,0.68,0,0,,,0,,,,,,,,,,,,,,49,0.002,0,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-23,22,0,0,,,0,0.68,0,0,,,0,,,,,,,,,,,1028,0.032,,53,0.002,0,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-24,22,0,0,,,0,0.68,0,0,,,0,,,,,,,,,,26,1054,0.033,0.001,42,0.001,0,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-25,22,0,0,,,0,0.68,0,0,,,0,,,,,,,,,,13,1067,0.033,0,39,0.001,0,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-26,22,0,0,,,0,0.68,0,0,,,0,,,,,,,,,,24,1091,0.034,0.001,36,0.001,0,,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-27,23,1,0.143,,,0,0.711,0.031,0.004,,,0,,,,,,,,,,454,1545,0.048,0.014,95,0.003,0.002,664.3,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-28,23,0,0.143,,,0,0.711,0,0.004,,,0,,,,,,,,,,3,1548,0.048,0,83,0.003,0.002,580.4,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-02-29,25,2,0.429,,,0,0.772,0.062,0.013,,,0,,,,,,,,,,,,,,88,0.003,0.005,205.1,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,1.32
MYS,Asia,Malaysia,2020-03-01,29,4,1,,,0,0.896,0.124,0.031,,,0,,,,,,,,,,,,,,92,0.003,0.011,92,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-02,29,0,1,,,0,0.896,0,0.031,,,0,,,,,,,,,,,1739,0.054,,98,0.003,0.01,98,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-03,36,7,2,,,0,1.112,0.216,0.062,,,0,,,,,,,,,,,,,,113,0.003,0.018,56.5,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-04,50,14,4,,,0,1.545,0.433,0.124,,,0,,,,,,,,,,,1983,0.061,,127,0.004,0.031,31.8,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-05,50,0,3.857,,,0,1.545,0,0.119,,,0,,,,,,,,,,,,,,83,0.003,0.046,21.5,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-06,83,33,8.571,,,0,2.564,1.02,0.265,,,0,,,,,,,,,,,,,,102,0.003,0.084,11.9,people tested,,,,,,,,,,19.44,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-07,93,10,9.714,,,0,2.873,0.309,0.3,,,0,,,,,,,,,,,,,,113,0.003,0.086,11.6,people tested,,,,,,,,,,22.22,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-08,99,6,10,,,0,3.059,0.185,0.309,,,0,,,,,,,,,,,,,,124,0.004,0.081,12.4,people tested,,,,,,,,,,22.22,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-09,117,18,12.571,,,0,3.615,0.556,0.388,,,0,,,,,,,,,,,2686,0.083,,135,0.004,0.093,10.7,people tested,,,,,,,,,,22.22,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-10,129,12,13.286,,,0,3.986,0.371,0.41,,,0,2.1,,,,,,,,,,,,,181,0.006,0.073,13.6,people tested,,,,,,,,,,22.22,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-11,149,20,14.143,,,0,4.604,0.618,0.437,,,0,2.12,,,,,,,,,,3573,0.11,,227,0.007,0.062,16.1,people tested,,,,,,,,,,22.22,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-12,149,0,14.143,,,0,4.604,0,0.437,,,0,2.17,,,,,,,,,118,3691,0.114,0.004,224,0.007,0.063,15.8,people tested,,,,,,,,,,27.78,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-13,197,48,16.286,,,0,6.087,1.483,0.503,,,0,2.28,,,,,,,,,,,,,290,0.009,0.056,17.8,people tested,,,,,,,,,,27.78,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-14,238,41,20.714,,,0,7.353,1.267,0.64,,,0,2.36,,,,,,,,,,4899,0.151,,356,0.011,0.058,17.2,people tested,,,,,,,,,,38.89,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-15,428,190,47,,,0,13.224,5.87,1.452,,,0,2.44,,,,,,,,,,,,,429,0.013,0.11,9.1,people tested,,,,,,,,,,38.89,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-16,566,138,64.143,,,0,17.487,4.264,1.982,,,0,2.34,,,,,,,,,,,,,501,0.015,0.128,7.8,people tested,,,,,,,,,,38.89,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-17,673,107,77.714,2,2,0.286,20.793,3.306,2.401,0.062,0.062,0.009,2.23,,,,,,,,,,6842,0.211,,530,0.016,0.147,6.8,people tested,,,,,,,,,,38.89,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-18,790,117,91.571,2,0,0.286,24.408,3.615,2.829,0.062,0,0.009,2.11,,,,,,,,,,,,,612,0.019,0.15,6.7,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-19,900,110,107.286,2,0,0.286,27.807,3.399,3.315,0.062,0,0.009,2,,,,,,,,,,8873,0.274,,740,0.023,0.145,6.9,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-20,1030,130,119,3,1,0.429,31.824,4.017,3.677,0.093,0.031,0.013,1.9,,,,,,,,,1270,10143,0.313,0.039,835,0.026,0.143,7,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-21,1183,153,135,4,1,0.571,36.551,4.727,4.171,0.124,0.031,0.018,1.81,,,,,,,,,,,,,830,0.026,0.163,6.1,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-22,1306,123,125.429,10,6,1.429,40.351,3.8,3.875,0.309,0.185,0.044,1.71,,,,,,,,,,11275,0.348,,818,0.025,0.153,6.5,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-23,1518,212,136,14,4,2,46.901,6.55,4.202,0.433,0.124,0.062,1.67,,,,,,,,,1835,13110,0.405,0.057,988,0.031,0.138,7.3,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-24,1624,106,135.857,16,2,2,50.176,3.275,4.198,0.494,0.062,0.062,1.6,,,,,,,,,484,13594,0.42,0.015,965,0.03,0.141,7.1,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-25,1796,172,143.714,20,4,2.571,55.49,5.314,4.44,0.618,0.124,0.079,1.55,,,,,,,,,2226,15820,0.489,0.069,1138,0.035,0.126,7.9,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-26,2031,235,161.571,23,3,3,62.751,7.261,4.992,0.711,0.093,0.093,1.49,,,,,,,,,1163,16983,0.525,0.036,1159,0.036,0.139,7.2,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-27,2161,130,161.571,26,3,3.286,66.768,4.017,4.992,0.803,0.093,0.102,1.41,,,,,,,,,7185,24168,0.747,0.222,2004,0.062,0.081,12.4,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-28,2320,159,162.429,27,1,3.286,71.68,4.913,5.018,0.834,0.031,0.102,1.35,,,,,,,,,5293,29461,0.91,0.164,2679,0.083,0.061,16.5,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-29,2470,150,166.286,35,8,3.571,76.315,4.634,5.138,1.081,0.247,0.11,1.29,,,,,,,,,,,,,2723,0.084,0.061,16.4,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-30,2626,156,158.286,37,2,3.286,81.135,4.82,4.89,1.143,0.062,0.102,1.26,,,,,,,,,,31206,0.964,,2585,0.08,0.061,16.3,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-03-31,2766,140,163.143,43,6,3.857,85.46,4.326,5.041,1.329,0.185,0.119,1.24,,,,,,,,,1058,32264,0.997,0.033,2667,0.082,0.061,16.3,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,0.46
MYS,Asia,Malaysia,2020-04-01,2908,142,158.857,45,2,3.571,89.847,4.387,4.908,1.39,0.062,0.11,1.22,,,,,,,,,3538,35802,1.106,0.109,2855,0.088,0.056,18,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-02,3116,208,155,50,5,3.857,96.274,6.426,4.789,1.545,0.154,0.119,1.19,,,,,,,,,1797,37599,1.162,0.056,2945,0.091,0.053,19,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-03,3333,217,167.429,53,3,3.857,102.978,6.705,5.173,1.638,0.093,0.119,1.15,,,,,,,,,1859,39458,1.219,0.057,2184,0.067,0.077,13,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-04,3483,150,166.143,57,4,4.286,107.613,4.634,5.133,1.761,0.124,0.132,1.11,,,,,,,,,1465,40923,1.264,0.045,1637,0.051,0.101,9.9,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-05,3662,179,170.286,61,4,3.714,113.143,5.53,5.261,1.885,0.124,0.115,1.07,,,,,,,,,2616,43539,1.345,0.081,1886,0.058,0.09,11.1,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-06,3793,131,166.714,62,1,3.571,117.191,4.047,5.151,1.916,0.031,0.11,1.04,,,,,,,,,3918,47457,1.466,0.121,2322,0.072,0.072,13.9,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-07,3963,170,171,63,1,2.857,122.443,5.252,5.283,1.946,0.031,0.088,1.03,,,,,,,,,5028,52485,1.622,0.155,2889,0.089,0.059,16.9,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-08,4119,156,173,65,2,2.857,127.263,4.82,5.345,2.008,0.062,0.088,1,,,,,,,,,5755,58240,1.799,0.178,3205,0.099,0.054,18.5,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-09,4228,109,158.857,67,2,2.429,130.631,3.368,4.908,2.07,0.062,0.075,0.97,,,,,,,,,5127,63367,1.958,0.158,3681,0.114,0.043,23.2,people tested,,,,,,,,,,74.07,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-10,4346,118,144.714,70,3,2.429,134.277,3.646,4.471,2.163,0.093,0.075,0.95,,,,,,,,,4584,67951,2.099,0.142,4070,0.126,0.036,28.1,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-11,4530,184,149.571,73,3,2.286,139.962,5.685,4.621,2.255,0.093,0.071,0.93,,,,,,,,,3946,71897,2.221,0.122,4425,0.137,0.034,29.6,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-12,4683,153,145.857,76,3,2.143,144.689,4.727,4.506,2.348,0.093,0.066,0.9,,,,,,,,,5594,77491,2.394,0.173,4850,0.15,0.03,33.3,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-13,4817,134,146.286,77,1,2.143,148.829,4.14,4.52,2.379,0.031,0.066,0.88,,,,,,,,,4239,81730,2.525,0.131,4896,0.151,0.03,33.5,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-14,4987,170,146.286,82,5,2.714,154.081,5.252,4.52,2.534,0.154,0.084,0.86,,,,,,,,,3061,84791,2.62,0.095,4615,0.143,0.032,31.5,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-15,5072,85,136.143,83,1,2.571,156.708,2.626,4.206,2.564,0.031,0.079,0.82,,,,,,,,,2392,87183,2.694,0.074,4135,0.128,0.033,30.4,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-16,5182,110,136.286,84,1,2.429,160.106,3.399,4.211,2.595,0.031,0.075,0.79,,,,,,,,,,,,,4082,0.126,0.033,30,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-17,5251,69,129.286,86,2,2.286,162.238,2.132,3.994,2.657,0.062,0.071,0.75,,,,,,,,,,96695,2.988,,4106,0.127,0.031,31.8,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-18,5305,54,110.714,88,2,2.143,163.907,1.668,3.421,2.719,0.062,0.066,0.73,,,,,,,,,4099,100794,3.114,0.127,4128,0.128,0.027,37.3,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2020-04-19,5389,84,100.857,89,1,1.857,166.502,2.595,3.116,2.75,0.031,0.057,0.71,,,,,,,,,3098,103892,3.21,0.096,3772,0.117,0.027,37.4,people tested,,,,,,,,,,73.15,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
